,temp,year,day,weekday,hour,traffic_volume
32925,286.08,2017,21,4,12,5329
32926,287.71,2017,21,4,13,5127
32927,287.9,2017,21,4,14,5424
32928,289.27,2017,21,4,15,5993
32929,289.4,2017,21,4,16,6493
32930,289.51,2017,21,4,17,6058
32931,289.58,2017,21,4,18,5049
32932,289.35,2017,21,4,19,3959
32933,288.68,2017,21,4,20,3507
32934,284.46,2017,21,4,21,3549
32935,283.53,2017,21,4,22,3058
32936,281.91,2017,21,4,23,3193
32937,279.96,2017,22,5,0,1638
32938,278.63,2017,22,5,1,998
32939,277.83,2017,22,5,2,698
32940,277.47,2017,22,5,3,514
32941,276.47,2017,22,5,4,500
32942,275.69,2017,22,5,5,854
32943,275.29,2017,22,5,6,1581
32944,275.02,2017,22,5,7,2588
32945,277.28,2017,22,5,8,3660
32946,282.45,2017,22,5,9,4121
32947,286.45,2017,22,5,10,4354
32948,289.9,2017,22,5,11,4979
32949,289.94,2017,22,5,12,5891
32950,290.88,2017,22,5,13,5422
32951,291.58,2017,22,5,14,4904
32952,292.46,2017,22,5,15,4732
32953,292.96,2017,22,5,16,4436
32954,293.21,2017,22,5,17,5024
32955,293.28,2017,22,5,18,5581
32956,291.9,2017,22,5,19,3813
32957,291.29,2017,22,5,20,3389
32958,287.41,2017,22,5,21,3209
32959,285.02,2017,22,5,22,3055
32960,284.03,2017,22,5,23,2163
32961,283.54,2017,23,6,0,1378
32962,283.82,2017,23,6,1,867
32963,283.28,2017,23,6,2,684
32964,283.62,2017,23,6,3,410
32965,283.22,2017,23,6,4,353
32966,282.47,2017,23,6,5,472
32967,281.69,2017,23,6,6,809
32968,280.69,2017,23,6,7,1283
32969,281.75,2017,23,6,8,2159
32970,283.75,2017,23,6,9,3059
32971,284.09,2017,23,6,10,3849
32972,285.36,2017,23,6,11,4480
32973,287.69,2017,23,6,12,4907
32974,288.89,2017,23,6,13,4792
32975,289.29,2017,23,6,14,4519
32976,290.43,2017,23,6,15,4488
32977,290.96,2017,23,6,16,4769
32978,291.3,2017,23,6,17,4238
32979,291.3,2017,23,6,18,3722
32980,290.22,2017,23,6,19,3123
32981,289.57,2017,23,6,20,2848
32982,285.56,2017,23,6,21,2626
32983,284.78,2017,23,6,22,1717
32984,282.97,2017,23,6,23,1031
32985,282.11,2017,24,0,0,580
32986,281.3,2017,24,0,1,353
32987,281.24,2017,24,0,2,263
32988,280.9,2017,24,0,3,343
32989,280.76,2017,24,0,4,836
32990,280.23,2017,24,0,5,2738
32991,280.29,2017,24,0,6,5772
32992,282.02,2017,24,0,7,6830
32993,283.74,2017,24,0,8,6369
32994,286.81,2017,24,0,9,5111
32995,289.08,2017,24,0,10,4457
32996,290.35,2017,24,0,11,4548
32997,291.42,2017,24,0,12,4660
32998,292.55,2017,24,0,13,4548
32999,293.75,2017,24,0,14,4934
33000,294.28,2017,24,0,15,5456
33001,293.89,2017,24,0,16,6554
33002,293.22,2017,24,0,17,6046
33003,292.69,2017,24,0,18,4501
33004,292.69,2017,24,0,18,4501
33005,291.42,2017,24,0,19,3243
33006,291.22,2017,24,0,20,2773
33007,291.22,2017,24,0,21,2357
33008,291.09,2017,24,0,22,1559
33009,291.09,2017,24,0,23,981
33010,290.42,2017,25,1,0,551
33011,290.42,2017,25,1,0,551
33012,288.96,2017,25,1,1,351
33013,288.96,2017,25,1,1,351
33014,287.58,2017,25,1,2,251
33015,288.45,2017,25,1,3,312
33016,288.16,2017,25,1,4,836
33017,287.96,2017,25,1,5,2793
33018,287.23,2017,25,1,6,5617
33019,285.69,2017,25,1,7,6781
33020,285.69,2017,25,1,7,6781
33021,285.29,2017,25,1,8,6318
33022,285.84,2017,25,1,9,5217
33023,286.58,2017,25,1,10,4654
33024,288.28,2017,25,1,11,4712
33025,288.02,2017,25,1,12,4982
33026,289.15,2017,25,1,13,4782
33027,288.82,2017,25,1,14,5107
33028,288.54,2017,25,1,15,5648
33029,288.54,2017,25,1,15,5648
33030,288.54,2017,25,1,15,5648
33031,286.89,2017,25,1,16,6376
33032,286.89,2017,25,1,16,6376
33033,285.86,2017,25,1,17,5971
33034,285.86,2017,25,1,17,5971
33035,285.71,2017,25,1,18,4537
33036,285.71,2017,25,1,18,4537
33037,285.27,2017,25,1,19,3193
33038,285.27,2017,25,1,19,3193
33039,284.95,2017,25,1,20,2731
33040,284.95,2017,25,1,20,2731
33041,284.62,2017,25,1,21,2164
33042,284.62,2017,25,1,21,2164
33043,284.62,2017,25,1,21,2164
33044,284.09,2017,25,1,22,1688
33045,284.09,2017,25,1,22,1688
33046,284.09,2017,25,1,22,1688
33047,283.62,2017,25,1,23,1034
33048,283.62,2017,25,1,23,1034
33049,283.62,2017,25,1,23,1034
33050,282.76,2017,26,2,0,582
33051,282.76,2017,26,2,0,582
33052,282.76,2017,26,2,0,582
33053,282.09,2017,26,2,1,349
33054,282.09,2017,26,2,1,349
33055,282.09,2017,26,2,1,349
33056,280.3,2017,26,2,2,286
33057,280.3,2017,26,2,2,286
33058,279.3,2017,26,2,3,344
33059,279.3,2017,26,2,3,344
33060,278.89,2017,26,2,4,826
33061,278.89,2017,26,2,4,826
33062,277.59,2017,26,2,5,2775
33063,277.59,2017,26,2,5,2775
33064,276.23,2017,26,2,6,5270
33065,276.23,2017,26,2,6,5270
33066,276.23,2017,26,2,6,5270
33067,275.58,2017,26,2,7,5932
33068,275.58,2017,26,2,7,5932
33069,275.37,2017,26,2,8,5335
33070,275.37,2017,26,2,8,5335
33071,275.37,2017,26,2,8,5335
33072,275.22,2017,26,2,9,5583
33073,275.22,2017,26,2,9,5583
33074,275.22,2017,26,2,9,5583
33075,275.22,2017,26,2,10,4454
33076,275.22,2017,26,2,10,4454
33077,275.22,2017,26,2,10,4454
33078,275.88,2017,26,2,11,4824
33079,275.88,2017,26,2,11,4824
33080,275.88,2017,26,2,11,4824
33081,275.95,2017,26,2,12,4973
33082,275.95,2017,26,2,12,4973
33083,276.42,2017,26,2,13,4912
33084,276.42,2017,26,2,13,4912
33085,276.42,2017,26,2,13,4912
33086,276.49,2017,26,2,14,5207
33087,276.49,2017,26,2,14,5207
33088,276.49,2017,26,2,14,5207
33089,276.75,2017,26,2,15,5878
33090,276.84,2017,26,2,16,6723
33091,277.29,2017,26,2,17,6252
33092,276.95,2017,26,2,18,4631
33093,276.95,2017,26,2,18,4631
33094,276.29,2017,26,2,19,3439
33095,276.15,2017,26,2,20,2768
33096,276.15,2017,26,2,20,2768
33097,276.15,2017,26,2,20,2768
33098,275.75,2017,26,2,21,2494
33099,275.75,2017,26,2,21,2494
33100,275.75,2017,26,2,21,2494
33101,275.49,2017,26,2,22,1948
33102,275.49,2017,26,2,22,1948
33103,275.15,2017,26,2,23,1062
33104,275.15,2017,26,2,23,1062
33105,274.95,2017,27,3,0,590
33106,274.69,2017,27,3,1,362
33107,274.49,2017,27,3,2,251
33108,274.49,2017,27,3,2,251
33109,274.15,2017,27,3,3,364
33110,274.15,2017,27,3,3,364
33111,274.29,2017,27,3,4,848
33112,274.29,2017,27,3,4,848
33113,274.29,2017,27,3,4,848
33114,273.95,2017,27,3,5,2788
33115,273.65,2017,27,3,6,5610
33116,273.65,2017,27,3,6,5610
33117,273.48,2017,27,3,7,6302
33118,273.48,2017,27,3,7,6302
33119,273.48,2017,27,3,7,6302
33120,273.42,2017,27,3,8,5826
33121,273.42,2017,27,3,8,5826
33122,272.95,2017,27,3,9,5750
33123,273.08,2017,27,3,10,4625
33124,273.42,2017,27,3,11,5054
33125,273.46,2017,27,3,12,5065
33126,273.95,2017,27,3,13,5248
33127,274.02,2017,27,3,14,5263
33128,274.09,2017,27,3,15,6015
33129,274.03,2017,27,3,16,6957
33130,274.09,2017,27,3,17,6557
33131,274.09,2017,27,3,18,4821
33132,274.03,2017,27,3,19,3799
33133,273.96,2017,27,3,20,3147
33134,273.96,2017,27,3,21,3115
33135,274.28,2017,27,3,22,2065
33136,274.29,2017,27,3,23,1671
33137,274.42,2017,28,4,0,796
33138,274.42,2017,28,4,1,498
33139,274.44,2017,28,4,2,428
33140,274.58,2017,28,4,3,477
33141,274.92,2017,28,4,4,865
33142,275.15,2017,28,4,5,2770
33143,274.82,2017,28,4,6,5739
33144,274.58,2017,28,4,7,6882
33145,275.35,2017,28,4,8,6092
33146,275.95,2017,28,4,9,5316
33147,277.08,2017,28,4,10,5005
33148,277.81,2017,28,4,11,5268
33149,279.02,2017,28,4,12,5602
33150,279.68,2017,28,4,13,5345
33151,280.75,2017,28,4,14,5727
33152,281.65,2017,28,4,15,6137
33153,281.95,2017,28,4,16,6495
33154,282.82,2017,28,4,17,6152
33155,282.96,2017,28,4,18,5206
33156,282.9,2017,28,4,19,4089
33157,282.15,2017,28,4,20,3454
33158,281.15,2017,28,4,21,3294
33159,279.36,2017,28,4,22,2916
33160,278.02,2017,28,4,23,2547
33161,277.22,2017,29,5,0,1503
33162,277.86,2017,29,5,1,842
33163,277.96,2017,29,5,2,573
33164,277.16,2017,29,5,3,429
33165,276.8,2017,29,5,4,374
33166,275.82,2017,29,5,5,776
33167,275.23,2017,29,5,6,1475
33168,275.58,2017,29,5,7,2609
33169,276.48,2017,29,5,8,3622
33170,277.58,2017,29,5,9,4179
33171,279.27,2017,29,5,10,4489
33172,280.95,2017,29,5,11,4917
33173,282.35,2017,29,5,12,5252
33174,283.62,2017,29,5,13,4857
33175,284.48,2017,29,5,14,5235
33176,285.15,2017,29,5,15,4981
33177,285.48,2017,29,5,16,4874
33178,285.95,2017,29,5,17,4974
33179,285.75,2017,29,5,18,4725
33180,284.65,2017,29,5,19,3815
33181,284.48,2017,29,5,20,3263
33182,283.89,2017,29,5,21,3160
33183,283.22,2017,29,5,22,2990
33184,282.3,2017,29,5,23,2191
33185,281.46,2017,30,6,0,1360
33186,280.87,2017,30,6,1,869
33187,280.37,2017,30,6,2,628
33188,279.87,2017,30,6,3,358
33189,279.66,2017,30,6,4,319
33190,279.37,2017,30,6,5,443
33191,279.08,2017,30,6,6,875
33192,278.87,2017,30,6,7,1331
33193,278.82,2017,30,6,8,2104
33194,279.08,2017,30,6,9,2887
33195,278.84,2017,30,6,10,3489
33196,278.84,2017,30,6,10,3489
33197,279.08,2017,30,6,11,3947
33198,279.48,2017,30,6,12,4119
33199,279.48,2017,30,6,12,4119
33200,279.59,2017,30,6,13,4622
33201,279.59,2017,30,6,13,4622
33202,279.95,2017,30,6,14,4566
33203,279.95,2017,30,6,14,4566
33204,280.52,2017,30,6,15,4444
33205,280.84,2017,30,6,16,4380
33206,281.27,2017,30,6,17,4196
33207,281.03,2017,30,6,18,3584
33208,281.03,2017,30,6,18,3584
33209,280.35,2017,30,6,19,2951
33210,280.35,2017,30,6,19,2951
33211,280.02,2017,30,6,20,2478
33212,280.02,2017,30,6,20,2478
33213,278.88,2017,30,6,21,2118
33214,278.88,2017,30,6,21,2118
33215,278.69,2017,30,6,22,1575
33216,278.69,2017,30,6,22,1575
33217,277.8,2017,30,6,23,916
33218,276.61,2017,1,0,0,530
33219,276.61,2017,1,0,0,530
33220,276.61,2017,1,0,0,530
33221,275.84,2017,1,0,1,362
33222,275.84,2017,1,0,1,362
33223,275.84,2017,1,0,1,362
33224,275.55,2017,1,0,2,245
33225,275.55,2017,1,0,2,245
33226,275.55,2017,1,0,2,245
33227,275.76,2017,1,0,3,312
33228,275.76,2017,1,0,3,312
33229,275.76,2017,1,0,3,312
33230,275.69,2017,1,0,4,792
33231,275.69,2017,1,0,4,792
33232,275.84,2017,1,0,5,2732
33233,275.84,2017,1,0,5,2732
33234,275.84,2017,1,0,5,2732
33235,276.01,2017,1,0,6,5444
33236,276.01,2017,1,0,6,5444
33237,276.01,2017,1,0,6,5444
33238,276.01,2017,1,0,6,5444
33239,276.0,2017,1,0,7,6293
33240,276.0,2017,1,0,7,6293
33241,276.0,2017,1,0,7,6293
33242,276.0,2017,1,0,7,6293
33243,276.08,2017,1,0,8,5933
33244,276.08,2017,1,0,8,5933
33245,276.08,2017,1,0,8,5933
33246,276.62,2017,1,0,9,4853
33247,276.62,2017,1,0,9,4853
33248,276.62,2017,1,0,9,4853
33249,276.69,2017,1,0,10,4457
33250,276.69,2017,1,0,10,4457
33251,276.69,2017,1,0,10,4457
33252,276.95,2017,1,0,11,4535
33253,276.95,2017,1,0,11,4535
33254,276.95,2017,1,0,11,4535
33255,276.82,2017,1,0,12,4711
33256,276.82,2017,1,0,12,4711
33257,276.82,2017,1,0,12,4711
33258,276.84,2017,1,0,13,4691
33259,276.84,2017,1,0,13,4691
33260,276.84,2017,1,0,13,4691
33261,276.34,2017,1,0,14,4877
33262,276.34,2017,1,0,14,4877
33263,276.34,2017,1,0,14,4877
33264,276.34,2017,1,0,14,4877
33265,276.28,2017,1,0,15,5258
33266,276.28,2017,1,0,15,5258
33267,276.28,2017,1,0,15,5258
33268,276.28,2017,1,0,15,5258
33269,276.22,2017,1,0,16,5904
33270,276.22,2017,1,0,16,5904
33271,276.22,2017,1,0,16,5904
33272,276.65,2017,1,0,17,5571
33273,276.65,2017,1,0,17,5571
33274,276.61,2017,1,0,18,4386
33275,276.61,2017,1,0,18,4386
33276,276.88,2017,1,0,19,3086
33277,276.88,2017,1,0,19,3086
33278,276.88,2017,1,0,20,2481
33279,276.88,2017,1,0,20,2481
33280,276.88,2017,1,0,21,2308
33281,276.88,2017,1,0,21,2308
33282,276.89,2017,1,0,22,2049
33283,276.89,2017,1,0,22,2049
33284,276.71,2017,1,0,23,1051
33285,276.71,2017,1,0,23,1051
33286,276.62,2017,2,1,0,550
33287,276.62,2017,2,1,0,550
33288,276.48,2017,2,1,1,363
33289,276.48,2017,2,1,1,363
33290,276.29,2017,2,1,2,242
33291,276.29,2017,2,1,2,242
33292,276.29,2017,2,1,2,242
33293,276.29,2017,2,1,3,333
33294,276.29,2017,2,1,3,333
33295,276.29,2017,2,1,3,333
33296,277.0,2017,2,1,4,854
33297,277.0,2017,2,1,4,854
33298,277.15,2017,2,1,5,2858
33299,277.15,2017,2,1,5,2858
33300,276.95,2017,2,1,6,6022
33301,276.95,2017,2,1,6,6022
33302,277.58,2017,2,1,7,7126
33303,279.08,2017,2,1,8,6089
33304,279.61,2017,2,1,9,5170
33305,281.27,2017,2,1,10,4720
33306,282.21,2017,2,1,11,4711
33307,283.26,2017,2,1,12,4693
33308,284.88,2017,2,1,13,4830
33309,285.83,2017,2,1,14,5317
33310,287.14,2017,2,1,15,5863
33311,288.21,2017,2,1,16,6650
33312,288.77,2017,2,1,17,6274
33313,289.03,2017,2,1,18,4771
33314,288.75,2017,2,1,19,3504
33315,288.03,2017,2,1,20,3038
33316,285.78,2017,2,1,21,2683
33317,282.84,2017,2,1,22,1830
33318,281.48,2017,2,1,23,1315
33319,281.02,2017,3,2,0,740
33320,280.65,2017,3,2,1,466
33321,280.35,2017,3,2,2,346
33322,279.81,2017,3,2,3,463
33323,279.81,2017,3,2,4,1057
33324,279.22,2017,3,2,5,2970
33325,278.28,2017,3,2,6,6054
33326,278.68,2017,3,2,7,6230
33327,280.86,2017,3,2,8,4922
33328,283.71,2017,3,2,9,5531
33329,285.77,2017,3,2,10,4845
33330,287.96,2017,3,2,11,4830
33331,288.72,2017,3,2,12,5035
33332,289.95,2017,3,2,13,5069
33333,290.86,2017,3,2,14,5094
33334,290.46,2017,3,2,15,5856
33335,290.59,2017,3,2,16,6754
33336,290.87,2017,3,2,17,6467
33337,289.71,2017,3,2,18,4936
33338,289.29,2017,3,2,19,3626
33339,288.62,2017,3,2,20,3144
33340,287.78,2017,3,2,21,2556
33341,286.35,2017,3,2,22,2118
33342,285.22,2017,3,2,23,1118
33343,284.85,2017,4,3,0,574
33344,283.53,2017,4,3,1,384
33345,282.6,2017,4,3,2,287
33346,281.56,2017,4,3,3,368
33347,280.75,2017,4,3,4,913
33348,279.28,2017,4,3,5,2786
33349,279.22,2017,4,3,6,5941
33350,279.21,2017,4,3,7,6479
33351,281.95,2017,4,3,8,5847
33352,284.15,2017,4,3,9,5846
33353,286.33,2017,4,3,10,4884
33354,288.15,2017,4,3,11,5093
33355,289.77,2017,4,3,12,5118
33356,291.08,2017,4,3,13,5097
33357,291.68,2017,4,3,14,5559
33358,292.08,2017,4,3,15,5931
33359,292.52,2017,4,3,16,6736
33360,292.88,2017,4,3,17,6402
33361,292.65,2017,4,3,18,4989
33362,292.29,2017,4,3,19,3799
33363,291.4,2017,4,3,20,3361
33364,289.03,2017,4,3,21,2774
33365,286.09,2017,4,3,22,2393
33366,284.29,2017,4,3,23,1316
33367,282.95,2017,5,4,0,739
33368,281.62,2017,5,4,1,455
33369,280.89,2017,5,4,2,293
33370,279.75,2017,5,4,3,397
33371,279.02,2017,5,4,4,791
33372,278.42,2017,5,4,5,2743
33373,277.82,2017,5,4,6,5518
33374,277.69,2017,5,4,7,6153
33375,280.95,2017,5,4,8,5868
33376,286.47,2017,5,4,9,5186
33377,288.0,2017,5,4,10,4861
33378,290.33,2017,5,4,11,5341
33379,293.58,2017,5,4,12,5232
33380,293.89,2017,5,4,13,5301
33381,295.7,2017,5,4,14,5400
33382,296.15,2017,5,4,15,6010
33383,297.21,2017,5,4,16,6528
33384,297.42,2017,5,4,17,5814
33385,297.64,2017,5,4,18,5062
33386,297.71,2017,5,4,19,4037
33387,297.08,2017,5,4,20,3502
33388,294.69,2017,5,4,21,3635
33389,291.83,2017,5,4,22,3164
33390,289.43,2017,5,4,23,2042
33391,287.63,2017,6,5,0,1418
33392,285.69,2017,6,5,1,1314
33393,284.16,2017,6,5,2,882
33394,282.56,2017,6,5,3,511
33395,281.22,2017,6,5,4,481
33396,280.16,2017,6,5,5,787
33397,279.36,2017,6,5,6,1585
33398,279.02,2017,6,5,7,2328
33399,280.48,2017,6,5,8,3565
33400,282.82,2017,6,5,9,4105
33401,285.08,2017,6,5,10,4389
33402,287.02,2017,6,5,11,4613
33403,288.95,2017,6,5,12,5196
33404,289.95,2017,6,5,13,5236
33405,290.84,2017,6,5,14,4908
33406,291.79,2017,6,5,15,5158
33407,292.28,2017,6,5,16,4894
33408,292.46,2017,6,5,17,4545
33409,292.22,2017,6,5,18,4487
33410,291.77,2017,6,5,19,3938
33411,290.65,2017,6,5,20,3543
33412,289.59,2017,6,5,21,3361
33413,288.46,2017,6,5,22,3424
33414,287.15,2017,6,5,23,2308
33415,286.15,2017,7,6,0,1892
33416,285.09,2017,7,6,1,1324
33417,284.15,2017,7,6,2,683
33418,283.21,2017,7,6,3,443
33419,282.78,2017,7,6,4,396
33420,282.4,2017,7,6,5,578
33421,281.84,2017,7,6,6,1129
33422,282.08,2017,7,6,7,1435
33423,282.35,2017,7,6,8,2268
33424,282.95,2017,7,6,9,3270
33425,283.79,2017,7,6,10,4239
33426,285.14,2017,7,6,11,4749
33427,287.68,2017,7,6,12,5097
33428,287.9,2017,7,6,13,4541
33429,289.21,2017,7,6,14,4541
33430,290.08,2017,7,6,15,4548
33431,290.9,2017,7,6,16,4491
33432,291.28,2017,7,6,17,4478
33433,291.55,2017,7,6,18,3991
33434,291.08,2017,7,6,19,3342
33435,290.79,2017,7,6,20,2940
33436,288.4,2017,7,6,21,2418
33437,286.68,2017,7,6,22,1624
33438,286.28,2017,7,6,23,1108
33439,285.42,2017,8,0,0,625
33440,284.75,2017,8,0,1,374
33441,283.68,2017,8,0,2,281
33442,282.95,2017,8,0,3,334
33443,282.22,2017,8,0,4,830
33444,281.62,2017,8,0,5,2829
33445,281.15,2017,8,0,6,5839
33446,280.88,2017,8,0,7,6752
33447,281.41,2017,8,0,8,5729
33448,283.75,2017,8,0,9,4713
33449,286.01,2017,8,0,10,4384
33450,287.95,2017,8,0,11,4623
33451,289.95,2017,8,0,12,4609
33452,291.21,2017,8,0,13,4822
33453,292.08,2017,8,0,14,5048
33454,293.21,2017,8,0,15,5521
33455,293.47,2017,8,0,16,6364
33456,293.72,2017,8,0,17,5703
33457,292.62,2017,8,0,18,4375
33458,292.62,2017,8,0,18,4375
33459,291.66,2017,8,0,19,3168
33460,290.16,2017,8,0,20,2729
33461,290.16,2017,8,0,20,2729
33462,288.69,2017,8,0,21,2201
33463,288.69,2017,8,0,21,2201
33464,286.42,2017,8,0,22,1508
33465,286.42,2017,8,0,22,1508
33466,286.42,2017,8,0,22,1508
33467,285.29,2017,8,0,23,955
33468,285.29,2017,8,0,23,955
33469,285.29,2017,8,0,23,955
33470,285.29,2017,8,0,23,955
33471,284.86,2017,9,1,0,535
33472,284.86,2017,9,1,0,535
33473,284.44,2017,9,1,1,352
33474,284.44,2017,9,1,1,352
33475,284.08,2017,9,1,2,233
33476,284.08,2017,9,1,2,233
33477,283.8,2017,9,1,3,317
33478,283.8,2017,9,1,3,317
33479,283.58,2017,9,1,4,837
33480,283.3,2017,9,1,5,2921
33481,283.15,2017,9,1,6,6054
33482,282.89,2017,9,1,7,7011
33483,283.72,2017,9,1,8,6158
33484,284.42,2017,9,1,9,5082
33485,285.62,2017,9,1,10,4556
33486,287.65,2017,9,1,11,4695
33487,289.93,2017,9,1,12,4943
33488,290.79,2017,9,1,13,4911
33489,291.86,2017,9,1,14,5242
33490,292.79,2017,9,1,15,5746
33491,294.08,2017,9,1,16,6337
33492,294.08,2017,9,1,17,6032
33493,293.87,2017,9,1,18,4462
33494,293.44,2017,9,1,19,3462
33495,291.86,2017,9,1,20,3022
33496,290.14,2017,9,1,21,2655
33497,289.57,2017,9,1,22,1817
33498,288.82,2017,9,1,23,1313
33499,288.3,2017,10,2,0,641
33500,286.36,2017,10,2,1,399
33501,285.52,2017,10,2,2,255
33502,284.51,2017,10,2,3,347
33503,283.02,2017,10,2,4,907
33504,282.29,2017,10,2,5,2920
33505,282.75,2017,10,2,6,5988
33506,283.64,2017,10,2,7,6739
33507,285.34,2017,10,2,8,5847
33508,287.68,2017,10,2,9,5062
33509,290.08,2017,10,2,10,4596
33510,291.44,2017,10,2,11,4983
33511,291.65,2017,10,2,12,4938
33512,291.29,2017,10,2,13,5026
33513,291.51,2017,10,2,14,5050
33514,291.51,2017,10,2,14,5050
33515,290.75,2017,10,2,15,5667
33516,290.75,2017,10,2,15,5667
33517,290.07,2017,10,2,16,6347
33518,290.78,2017,10,2,17,6184
33519,291.84,2017,10,2,18,4628
33520,292.15,2017,10,2,19,3633
33521,291.75,2017,10,2,20,3193
33522,289.75,2017,10,2,21,2767
33523,288.01,2017,10,2,22,1987
33524,286.81,2017,10,2,23,1121
33525,287.08,2017,11,3,0,604
33526,285.83,2017,11,3,1,430
33527,285.09,2017,11,3,2,297
33528,283.63,2017,11,3,3,365
33529,282.73,2017,11,3,4,839
33530,281.73,2017,11,3,5,2915
33531,281.16,2017,11,3,6,5905
33532,280.73,2017,11,3,7,6454
33533,282.3,2017,11,3,8,5778
33534,284.01,2017,11,3,9,5183
33535,285.48,2017,11,3,10,4618
33536,286.58,2017,11,3,11,4789
33537,287.58,2017,11,3,12,5102
33538,288.82,2017,11,3,13,5143
33539,289.88,2017,11,3,14,5409
33540,290.68,2017,11,3,15,5997
33541,291.28,2017,11,3,16,6548
33542,291.52,2017,11,3,17,6185
33543,291.75,2017,11,3,18,5018
33544,291.68,2017,11,3,19,3836
33545,290.95,2017,11,3,20,3423
33546,289.02,2017,11,3,21,3057
33547,286.89,2017,11,3,22,3076
33548,285.41,2017,11,3,23,2935
33549,283.84,2017,12,4,0,1349
33550,282.6,2017,12,4,1,846
33551,281.03,2017,12,4,2,399
33552,280.47,2017,12,4,3,449
33553,279.72,2017,12,4,4,929
33554,279.22,2017,12,4,5,2897
33555,278.09,2017,12,4,6,5752
33556,278.59,2017,12,4,7,6815
33557,282.4,2017,12,4,8,5604
33558,285.71,2017,12,4,9,5175
33559,288.89,2017,12,4,10,4913
33560,291.08,2017,12,4,11,5267
33561,292.02,2017,12,4,12,5367
33562,292.88,2017,12,4,13,5426
33563,294.15,2017,12,4,14,5573
33564,294.71,2017,12,4,15,5877
33565,295.21,2017,12,4,16,6141
33566,295.81,2017,12,4,17,5258
33567,296.21,2017,12,4,18,4970
33568,296.34,2017,12,4,19,4373
33569,295.28,2017,12,4,20,3626
33570,293.4,2017,12,4,21,3206
33571,292.4,2017,12,4,22,2864
33572,291.89,2017,12,4,23,2938
33573,291.16,2017,13,5,0,2261
33574,290.09,2017,13,5,1,925
33575,289.04,2017,13,5,2,700
33576,287.72,2017,13,5,3,389
33577,287.03,2017,13,5,4,393
33578,286.72,2017,13,5,5,652
33579,285.72,2017,13,5,6,1320
33580,285.09,2017,13,5,7,2087
33581,286.29,2017,13,5,8,3251
33582,288.35,2017,13,5,9,4082
33583,290.15,2017,13,5,10,4407
33584,292.08,2017,13,5,11,4794
33585,293.79,2017,13,5,12,4972
33586,295.29,2017,13,5,13,4918
33587,296.42,2017,13,5,14,4759
33588,297.42,2017,13,5,15,4693
33589,298.35,2017,13,5,16,4879
33590,299.02,2017,13,5,17,4517
33591,299.42,2017,13,5,18,3999
33592,299.15,2017,13,5,19,3640
33593,297.56,2017,13,5,20,3319
33594,295.16,2017,13,5,21,3270
33595,293.36,2017,13,5,22,3327
33596,291.69,2017,13,5,23,2267
33597,290.82,2017,14,6,0,1621
33598,290.15,2017,14,6,1,931
33599,288.59,2017,14,6,2,628
33600,287.47,2017,14,6,3,410
33601,286.76,2017,14,6,4,382
33602,285.75,2017,14,6,5,746
33603,284.95,2017,14,6,6,1273
33604,285.15,2017,14,6,7,1411
33605,286.79,2017,14,6,8,2271
33606,289.08,2017,14,6,9,3214
33607,291.79,2017,14,6,10,4037
33608,294.08,2017,14,6,11,4535
33609,296.15,2017,14,6,12,4589
33610,297.75,2017,14,6,13,4343
33611,299.08,2017,14,6,14,4458
33612,300.15,2017,14,6,15,4658
33613,300.75,2017,14,6,16,4855
33614,300.87,2017,14,6,17,4488
33615,300.89,2017,14,6,18,4134
33616,300.42,2017,14,6,19,3743
33617,299.56,2017,14,6,20,4338
33618,297.82,2017,14,6,21,2820
33619,296.09,2017,14,6,22,2048
33620,294.69,2017,14,6,23,1157
33621,293.56,2017,15,0,0,632
33622,292.83,2017,15,0,1,384
33623,292.16,2017,15,0,2,268
33624,291.36,2017,15,0,3,359
33625,290.29,2017,15,0,4,793
33626,289.89,2017,15,0,5,2699
33627,288.89,2017,15,0,6,5723
33628,288.49,2017,15,0,7,6591
33629,288.82,2017,15,0,8,5836
33630,289.55,2017,15,0,9,4786
33631,291.01,2017,15,0,10,4412
33632,291.68,2017,15,0,11,4619
33633,292.08,2017,15,0,12,4768
33634,292.75,2017,15,0,13,4601
33635,292.75,2017,15,0,13,4601
33636,289.96,2017,15,0,14,4506
33637,289.96,2017,15,0,14,4506
33638,289.96,2017,15,0,14,4506
33639,288.58,2017,15,0,15,5388
33640,288.58,2017,15,0,15,5388
33641,288.58,2017,15,0,15,5388
33642,289.88,2017,15,0,16,6083
33643,289.88,2017,15,0,16,6083
33644,291.15,2017,15,0,17,5714
33645,292.15,2017,15,0,18,4212
33646,292.75,2017,15,0,19,3203
33647,291.65,2017,15,0,20,2734
33648,290.89,2017,15,0,21,2607
33649,289.49,2017,15,0,22,1877
33650,288.76,2017,15,0,23,1008
33651,288.16,2017,16,1,0,624
33652,287.62,2017,16,1,1,366
33653,287.75,2017,16,1,2,261
33654,287.75,2017,16,1,2,261
33655,288.35,2017,16,1,3,347
33656,288.35,2017,16,1,3,347
33657,288.35,2017,16,1,3,347
33658,288.35,2017,16,1,3,347
33659,288.62,2017,16,1,4,851
33660,288.62,2017,16,1,4,851
33661,288.62,2017,16,1,4,851
33662,289.22,2017,16,1,5,2604
33663,289.22,2017,16,1,5,2604
33664,289.82,2017,16,1,6,5847
33665,289.82,2017,16,1,6,5847
33666,289.89,2017,16,1,7,6326
33667,289.89,2017,16,1,7,6326
33668,289.89,2017,16,1,7,6326
